"","sample_name","cluster_id","cluster_label","cluster_color","class_label","class_color","class_id","species_label","species_color","species_id","org_cl.id","donor","roi","gender.x","age","species","roi_color","dissection_roi","cluster_label.int","seurat_clusters","batch","facs_container","sample_name.y","gender.y","cell_prep_type","facs_population_plan","total_reads","percent_reads_aligned_to_exons","percent_reads_aligned_to_rrna","percent_reads_aligned_to_trna","percent_reads_aligned_to_rrna_rmsk","percent_reads_aligned_to_trna_rmsk","percent_reads_aligned_to_ncrna","percent_reads_aligned_to_mt_exons","percent_reads_aligned_to_introns","percent_reads_aligned_to_intergenic","percent_reads_aligned_unique","percent_reads_aligned_to_ecoli","percent_reads_aligned_to_synthetic_constructs","percent_reads_aligned_total","complexity_cg","Genes.With.FPKM","Genes.Detected","Genes.With.CPM","Genes.Detected.CPM","old.cluster","old.class","donor_color","roi_ap","donor_roi","roi_ap_color","org_cl.lab"
"2497","SM-D9D82_S09_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170329","F1S4_161130_013","F1S4_161130_013_A01","M","Nuclei","NeuN-pos",2460366,42.4176818,0.083564803,0.053040889,0.143149434,0.010364312,10.75929354,0,46.24182412,11.34049407,87.18337028,0.001173403,0.010912604,94.1490006,0.30333971,6811,6004,9527,8053,"LGN Exc BTNL9","Glutamatergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2498","SM-D9D82_S11_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170329","F1S4_161130_013","F1S4_161130_013_C01","M","Nuclei","NeuN-pos",2710575,38.61516623,0.26378167,0.1142562,0.218588307,0.003578577,5.729522334,0,49.39866754,11.98616623,79.5573264,0.003975909,0.053092056,89.83514568,0.3541322,2985,2423,6658,4565,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2499","SM-D9D82_S12_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170329","F1S4_161130_013","F1S4_161130_013_D01","M","Nuclei","NeuN-pos",2928790,35.86099144,0.033017048,0.008740811,0.053059455,0.008399373,6.039832149,0,52.03400823,12.10500033,82.38709501,0.002893686,0.059723982,92.2872927,0.31813763,2247,1727,5689,3032,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2500","SM-D9D82_S13_E1-50",3,"GABA3","#f7aad8","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA3_H","6","R8S4-170329","F1S4_161130_013","F1S4_161130_013_E01","M","Nuclei","NeuN-pos",2794649,47.36925697,0.044012683,0.010019147,0.138908321,0.006369315,11.80760088,0,41.26443871,11.36630432,86.96473153,0.001231997,0.007755178,94.09435675,0.3151287,6601,5670,9628,7581,"LGN Inh NTRK1","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2501","SM-D9D82_S14_E1-50",2,"GABA2","#821d55","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA2_H","6","R8S4-170329","F1S4_161130_013","F1S4_161130_013_F01","M","Nuclei","NeuN-pos",2732206,48.78874858,0.133152478,0.040699713,0.237573594,0.006258679,6.549615951,0,40.27408413,10.93716729,89.55280092,0.001252834,0.005790925,94.41638002,0.289579138,7803,6731,10656,8590,"LGN Inh NTRK1","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2502","SM-D9D82_S15_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170329","F1S4_161130_013","F1S4_161130_013_G01","M","Nuclei","NeuN-pos",3008126,39.77886515,0.0440806,0.001662164,0.132806937,0.00747974,7.75655674,0,47.53992159,12.68121326,81.64142725,0.004541033,0.032876615,90.48334412,0.345513017,2540,1991,5923,3251,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2503","SM-D9D82_S16_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170329","F1S4_161130_013","F1S4_161130_013_H01","M","Nuclei","NeuN-neg",2873958,47.84712185,0.000278362,0.000139181,0.046625594,0.004836536,7.653347752,0,40.86685069,11.28602746,75.09194637,0.007667823,0.076884561,88.28639806,0.401062339,2392,1912,5412,3475,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2504","SM-D9D82_S17_E1-50",6,"MP","#2196F3","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","MP_H","4","R8S4-170329","F1S4_161130_014","F1S4_161130_014_A01","M","Nuclei","NeuN-pos",3468477,25.65491498,0.050713901,0.011099973,0.331471133,0.005449078,9.898955651,0,58.9626305,15.38245452,81.59379463,0.002051621,0.011894558,89.68950926,0.336768208,7337,6401,12910,9847,"LGN Exc BTNL9","Glutamatergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2505","SM-D9D82_S18_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170329","F1S4_161130_014","F1S4_161130_014_B01","M","Nuclei","NeuN-pos",3163577,34.40993673,0.006859324,0.001264392,0.089013165,0.001896587,6.592695547,0,53.72968262,11.86038065,84.85916417,0.002498438,0.017285813,91.61256388,0.298872091,4233,3555,7909,5386,"LGN Inh CTXN3","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2506","SM-D9D82_S19_E1-50",6,"MP","#2196F3","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","MP_H","2","R8S4-170329","F1S4_161130_014","F1S4_161130_014_C01","M","Nuclei","NeuN-pos",2956386,33.36106744,0.101881148,0.078541841,0.154952702,0.020261224,9.122151167,0,53.20900827,13.42992429,86.95890861,0.00107327,0.005509429,93.28791978,0.288461455,7870,6900,11350,9171,"LGN Exc BTNL9","Glutamatergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2507","SM-D9D82_S20_E1-50",1,"GABA1","#f45193","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA1_H","5","R8S4-170329","F1S4_161130_014","F1S4_161130_014_D01","M","Nuclei","NeuN-pos",2529202,64.39705178,0.127747803,0.029535007,0.286572603,0.007116869,7.825590839,0,27.33952767,8.263420551,87.84652234,0.001512335,0.011630151,94.14392366,0.324015622,6495,5570,8766,6912,"LGN Inh LAMP5","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2508","SM-D9D82_S22_E1-50",10,"OPC","#3F574E","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","OPC_H",NA,"R8S4-170329","F1S4_161130_014","F1S4_161130_014_F01","M","Nuclei","NeuN-pos",3081021,22.91792745,0.211358507,0.087049066,0.220121836,0.010386167,3.288098328,0,61.89744676,15.1846258,69.1315314,0.010857764,0.055108355,80.65582805,0.418919852,2159,1664,8203,5424,"OPC PDGFRA","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2509","SM-D9D83_S01_E1-50",1,"GABA1","#f45193","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA1_H","5","R8S4-170405","F1S4_161130_015","F1S4_161130_015_A01","M","Nuclei","NeuN-pos",2836547,41.92063736,0.022844677,0.018614181,0.176799468,0.008425737,7.051813349,0,46.65754871,11.42181393,85.21656789,0.002930323,0.016283178,91.61653235,0.329047367,4258,3625,7453,5365,"LGN Inh LAMP5","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2510","SM-D9D83_S06_E1-50",2,"GABA2","#821d55","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA2_H","3","R8S4-170405","F1S4_161130_015","F1S4_161130_015_F01","M","Nuclei","NeuN-pos",2927873,27.40125915,0.035076658,0.008846012,0.192972851,0.006796743,6.078166642,0,57.76207489,14.83666596,86.69730552,0.001711823,0.012748504,92.47668871,0.291643115,6272,5585,10152,8003,"LGN Inh CTXN3","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2511","SM-D9D83_S08_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170405","F1S4_161130_015","F1S4_161130_015_H01","M","Nuclei","NeuN-neg",2719099,36.80424183,0.011143397,0.004008681,0.051892189,0.005737195,6.630652286,0,51.58420841,11.61154977,79.76447345,0.00396271,0.049954415,89.88175863,0.348757524,2473,2056,5947,4003,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2512","SM-D9D83_S17_E1-50",6,"MP","#2196F3","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","MP_H","2","R8S4-170405","F1S4_161130_016","F1S4_161130_016_A01","M","Nuclei","NeuN-pos",2996186,43.99143156,0.076564005,0.027101121,0.130098732,0.014418331,8.092454874,0,43.18526575,12.8233027,87.39257176,0.001773254,0.007040284,93.4640573,0.289998685,6123,5369,8626,6954,"LGN Exc BTNL9","Glutamatergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2513","SM-D9D83_S19_E1-50",2,"GABA2","#821d55","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA2_H","3","R8S4-170405","F1S4_161130_016","F1S4_161130_016_C01","M","Nuclei","NeuN-pos",2805422,42.30097965,0.039744466,0.011798581,0.069401324,0.01226197,6.290568763,0,45.81093066,11.8880897,87.61747787,0.001796521,0.009362228,93.15878324,0.293509359,6396,5571,9567,7290,"LGN Inh CTXN3","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2514","SM-D9D83_S20_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170405","F1S4_161130_016","F1S4_161130_016_D01","M","Nuclei","NeuN-pos",2158395,31.03028474,0.522378897,0.104012472,0.302446957,0.001389922,4.603049951,0,56.06786329,12.90185197,77.67290047,0.005757056,0.039821719,87.06761274,0.377187539,2661,2266,7406,5130,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2515","SM-D9D83_S22_E1-50",1,"GABA1","#f45193","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA1_H","5","R8S4-170405","F1S4_161130_016","F1S4_161130_016_F01","M","Nuclei","NeuN-pos",2888319,52.91313446,0.194507601,0.076030383,0.32018624,0.00640511,6.014501861,0,35.79780559,11.28905995,86.37505068,0.002660025,0.015187727,92.50768353,0.321397289,6453,5562,9324,7195,"LGN Inh LAMP5","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2516","SM-D9D83_S24_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170405","F1S4_161130_016","F1S4_161130_016_H01","M","Nuclei","NeuN-neg",2888162,40.93854736,0.142720526,0.051659152,0.163148743,0.002735304,6.689825571,0,47.54693207,11.51452058,84.74341121,0.002917773,0.019783863,91.9364634,0.317242022,2911,2400,6112,3676,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2517","SM-D9D88_S02_E1-50",1,"GABA1","#f45193","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA1_H","5","R8S4-170405","F1S4_161130_017","F1S4_161130_017_B01","M","Nuclei","NeuN-pos",2201322,69.63009443,0.189613332,0.065960364,0.209101622,0.00495157,6.822264076,0,22.80922017,7.560685401,87.23644247,0.001981537,0.017573985,93.75252689,0.332134133,6199,5430,8130,6817,"LGN Inh LAMP5","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2518","SM-D9D88_S04_E1-50",7,"Micro","#6E7C6F","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Micro_H",NA,"R8S4-170405","F1S4_161130_017","F1S4_161130_017_D01","M","Nuclei","NeuN-pos",2241042,48.36605061,0.271079257,0.063452626,0.727563339,0.002052617,3.92714639,0,41.33321525,10.30073414,64.49513218,0.007135074,0.09146995,79.17843575,0.497029478,2177,1831,5332,3445,"Micro C1QB","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2519","SM-D9D88_S06_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170405","F1S4_161130_017","F1S4_161130_017_F01","M","Nuclei","NeuN-pos",2623736,51.43222663,0.295532782,0.103325944,0.282764729,0.012425031,5.237607747,0,37.0821111,11.48566227,78.82969171,0.004351048,0.062797095,90.3554321,0.36996419,3321,2770,6605,4708,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2520","SM-D9D88_S08_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170405","F1S4_161130_017","F1S4_161130_017_H01","M","Nuclei","NeuN-neg",2343253,26.44409437,0.025818808,0.000341406,0.171684406,0.000341406,4.817917655,0,59.67900715,13.87689848,63.98574972,0.00716696,0.129579691,81.84831087,0.459410336,2032,1737,7371,4869,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2521","SM-D9D88_S10_E1-50",6,"MP","#2196F3","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","MP_H","2","R8S4-170405","F1S4_161130_018","F1S4_161130_018_B01","M","Nuclei","NeuN-pos",2788534,32.70156759,0.157286947,0.051891065,0.328810766,0.010292146,8.720890619,0,52.93137691,14.3670555,77.17166081,0.004477622,0.020767184,85.75448605,0.389034846,6564,5740,12091,9684,"LGN Exc BTNL9","Glutamatergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2522","SM-D9D88_S11_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170405","F1S4_161130_018","F1S4_161130_018_C01","M","Nuclei","NeuN-pos",2560627,39.52046062,0.048894275,0.013902845,0.142738478,0.007576269,6.348991868,0,48.29617031,12.18336907,77.47075228,0.003983399,0.042370482,86.40145558,0.372155844,3193,2718,7145,5030,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2523","SM-D9D88_S12_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170405","F1S4_161130_018","F1S4_161130_018_D01","M","Nuclei","NeuN-pos",2557418,50.57155081,0.040196792,0.022874634,0.232773837,0.005982597,4.140113192,0,38.60472408,10.82372511,73.57557505,0.005825016,0.0595937,84.3347861,0.429862916,2668,2216,5864,3951,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2524","SM-D9D88_S16_E1-50",7,"Micro","#6E7C6F","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Micro_H",NA,"R8S4-170405","F1S4_161130_018","F1S4_161130_018_H01","M","Nuclei","NeuN-neg",2312683,37.55607504,0.099883988,0.001080996,0.195919631,0.006053575,5.550306722,0,49.53344846,12.91047651,59.61616875,0.009797711,0.044986278,69.30007269,0.508077506,1774,1486,5194,3187,"Micro C1QB","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2525","SM-D9D89_S02_E1-50",5,"K2","#7bb758","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","K2_H","5","R8S4-170405","F1S4_161130_019","F1S4_161130_019_B01","M","Nuclei","NeuN-pos",2773559,30.46679219,0.028230876,0.01038377,0.192965068,0.004110242,5.080007312,0,54.94233239,14.59087542,72.2250365,0.005159796,0.019574128,79.34606763,0.416324508,5483,4919,10267,8280,"LGN Inh TRPC4","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2526","SM-D9D89_S03_E1-50",4,"K1","#428418","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","K1_H","3","R8S4-170405","F1S4_161130_019","F1S4_161130_019_C01","M","Nuclei","NeuN-pos",2364179,26.9892574,0.043482325,0.004948864,0.262332082,0.007571339,4.076087301,0,56.96086517,16.04987743,81.59487924,0.003950209,0.015653637,88.50535429,0.341256785,6071,5483,11051,9021,"LGN Inh TRPC4","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2527","SM-D9D89_S05_E1-50",6,"MP","#2196F3","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","MP_H","4","R8S4-170405","F1S4_161130_019","F1S4_161130_019_E01","M","Nuclei","NeuN-pos",2684606,34.74090179,0.051143445,0.019183448,0.161103715,0.007189137,13.49900134,0,51.88229395,13.37680426,82.16349066,0.002911787,0.006032543,90.50337368,0.360465179,7907,7076,12128,10264,"LGN Exc BTNL9","Glutamatergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2528","SM-D9D89_S06_E1-50",6,"MP","#2196F3","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","MP_H","2","R8S4-170405","F1S4_161130_019","F1S4_161130_019_F01","M","Nuclei","NeuN-pos",2503179,37.56955124,0.077860992,0.026366472,0.147612296,0.006871263,10.63923115,0,49.51853945,12.91190932,86.40189135,0.001964702,0.009082051,93.33647334,0.313956158,7220,6411,10436,8789,"LGN Exc BTNL9","Glutamatergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2529","SM-D9D89_S07_E1-50",6,"MP","#2196F3","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","MP_H","0","R8S4-170405","F1S4_161130_019","F1S4_161130_019_G01","M","Nuclei","NeuN-pos",2222049,45.58004961,0.051799038,0.025291972,0.148736594,0.007065551,10.62820847,0,42.3575343,12.06241609,85.74995421,0.001643978,0.010792291,93.11563336,0.329417095,6696,5880,10028,8271,"LGN Exc BTNL9","Glutamatergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2530","SM-D9D89_S09_E1-50",1,"GABA1","#f45193","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA1_H","5","R8S4-170405","F1S4_161130_020","F1S4_161130_020_A01","M","Nuclei","NeuN-pos",2623194,61.95419382,0.311490496,0.096142336,0.233646463,0.012122626,7.265493898,0,28.3817231,9.664083076,86.66720799,0.002638768,0.008769462,92.65243059,0.344421933,6870,5901,9397,7475,"LGN Inh LAMP5","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2531","SM-D9D89_S12_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170405","F1S4_161130_020","F1S4_161130_020_D01","M","Nuclei","NeuN-pos",2927259,44.43529454,0.055136905,0.026201986,0.123733499,0.011649123,10.29505759,0,44.08577005,11.47893541,81.80629046,0.002792032,0.016307406,89.71163809,0.363518081,6647,5794,9936,7803,"LGN Exc BTNL9","Glutamatergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2532","SM-D9D89_S13_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170405","F1S4_161130_020","F1S4_161130_020_E01","M","Nuclei","NeuN-pos",2678067,42.71229243,0.03480122,0.012770405,0.129384366,0.007393392,4.761419337,0,42.72454976,14.5631578,76.76857973,0.004767991,0.056578495,87.43366017,0.393617061,2965,2347,8472,5688,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2533","SM-D9D89_S14_E1-50",10,"OPC","#3F574E","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","OPC_H",NA,"R8S4-170405","F1S4_161130_020","F1S4_161130_020_F01","M","Nuclei","NeuN-pos",2520235,29.3189361,0.064081326,0.024362807,0.110267495,0.003213986,5.392751073,0,55.97461134,14.70645256,72.24774674,0.00566098,0.059158769,83.26656046,0.412140714,2152,1693,6391,4157,"OPC PDGFRA","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2534","SM-D9D89_S15_E1-50",2,"GABA2","#821d55","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA2_H","3","R8S4-170405","F1S4_161130_020","F1S4_161130_020_G01","M","Nuclei","NeuN-pos",3171397,31.80978456,0.072901627,0.019455149,0.308129194,0.009869468,5.554271509,0,54.21800948,13.97220596,83.49790329,0.00283219,0.009281083,89.7938038,0.341977981,6486,5742,11701,8535,"LGN Inh CTXN3","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2535","SM-D9D8A_S08_E1-50",10,"OPC","#3F574E","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","OPC_H",NA,"R8S4-170405","F1S4_161130_021","F1S4_161130_021_H01","M","Nuclei","NeuN-neg",2980418,42.73063622,0.052945594,0.025466227,0.104918169,0.001409198,5.876256284,0,43.41482984,13.85453394,69.41996056,0.006206176,0.073684295,81.90059247,0.444719571,2470,1949,7190,5104,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2536","SM-D9D8B_S01_E1-50",1,"GABA1","#f45193","GABA","#f02864",1,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","GABA1_H","5","R8S4-170406","F1S4_161130_022","F1S4_161130_022_A01","M","Nuclei","NeuN-pos",2773684,59.25707203,0.152036065,0.07351234,0.335510462,0.007859583,7.03421875,0,31.28501284,9.45791513,85.65269151,0.001998786,0.023174954,92.84384955,0.347687813,6611,5693,9215,7251,"LGN Inh LAMP5","GABAergic","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2537","SM-D9D8B_S02_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170406","F1S4_161130_022","F1S4_161130_022_B01","M","Nuclei","NeuN-pos",2613246,48.57788324,0.075232106,0.005433855,0.186166936,0,6.913126434,0,40.78139877,10.64071799,77.61263195,0.004911134,0.068848857,89.02808997,0.394871586,2212,1725,4817,3078,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2538","SM-D9D8B_S03_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170406","F1S4_161130_022","F1S4_161130_022_C01","M","Nuclei","NeuN-pos",2701874,33.98420675,0.378848162,0.11170025,0.154189278,0.015285687,5.642713169,0,54.20350967,11.81228359,81.71754123,0.004783347,0.024907897,89.14042624,0.363954551,2124,1679,5942,3709,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2539","SM-D9D8B_S05_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170406","F1S4_161130_022","F1S4_161130_022_E01","M","Nuclei","NeuN-pos",3135569,44.66565132,0.057692878,0.020347184,0.270094519,0.001148117,6.461570452,0,42.57378245,12.76056623,82.56648155,0.004160011,0.039242638,91.38239343,0.349409735,2859,2247,6582,3661,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2540","SM-D9D8B_S07_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170406","F1S4_161130_022","F1S4_161130_022_G01","M","Nuclei","NeuN-pos",2563013,40.26710323,0.055013377,0.017596477,0.163713567,0.001677713,7.623644515,0,49.36131684,10.37157993,82.86430853,0.003190386,0.036795365,91.43160803,0.351789277,2413,1876,5518,3482,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2541","SM-D9D8B_S08_E1-50",9,"Oligo","#577D70","Non-Neuronal","#53776C",3,"Human","#000000",2,NA,"H200.1025","MC","",NA,NA,"#123466","MC","Oligo_H",NA,"R8S4-170406","F1S4_161130_022","F1S4_161130_022_H01","M","Nuclei","NeuN-neg",2571124,40.59616653,0.02314163,0.003694882,0.105051332,0.001127911,6.9028176,0,48.08705751,11.31677597,79.97296124,0.003674657,0.062170086,90.78091916,0.367903237,2893,2428,6232,4249,"Oligo MAG","Non-Neuronal","#7f7f7f","MC-a","H200.1025_MC","#2467ca",NA
"2542","SM-D9EOO_S01_E1-50",6,"MP","#2196F3","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1030","PC","",NA,NA,"#FF7F00","PC","MP_H","0","R8S4-161130","F1S4_161018_016","F1S4_161018_016_A01","M","Nuclei","NeuN-pos",3016461,21.30797165,0.043295769,0.013061664,0.258448559,0.009083492,6.379628313,0,59.3174872,19.37454115,74.23546998,0.01340445,0.023807369,83.30281744,0.409244276,6618,5701,12374,10255,"LGN Exc BTNL9","Glutamatergic","#c5c5c5","PC-p","H200.1030_PC","#FF7F00",NA
"2543","SM-D9EOO_S02_E1-50",6,"MP","#2196F3","Glut","#00ADEE",2,"Human","#000000",2,NA,"H200.1030","PC","",NA,NA,"#FF7F00","PC","MP_H","0","R8S4-161130","F1S4_161018_016","F1S4_161018_016_B01","M","Nuclei","NeuN-pos",2866973,22.24802909,0.030624634,0.024206716,0.185596446,0.006662079,5.773336547,0,59.74662266,18.00534825,82.46125792,0.009512123,0.002833302,88.60843824,0.334263569,6992,6147,11513,9818,"LGN Exc BTNL9","Glutamatergic","#c5c5c5","PC-p","H200.1030_PC","#FF7F00",NA
